	logFC	logCPM	F	PValue
ENSG00000117600.12	-1.50489528859162	5.88712209849076	1100.34872414824	2.74869429164266e-102
ENSG00000164509.13	-1.49976264481133	4.84376510917891	66.222830377428	4.65155031954431e-16
ENSG00000102145.13	-1.49935591793642	5.12113597020965	206.120168452995	4.44729146612542e-43
ENSG00000203783.4	-1.49843946971404	4.38987033641236	64.2024365735502	1.28593636140979e-15
ENSG00000255298.2	-1.49636379028541	4.15649209781796	59.247909719684	3.61132610463823e-13
ENSG00000164400.5	-1.49588270423365	4.17853316431146	57.6381705145632	3.40667499717961e-12
ENSG00000164451.13	-1.49507385962859	4.35370281647416	77.1046980815272	1.9692297341741e-18
ENSG00000206043.6	-1.49271740163574	4.20485929426081	67.3762675989152	4.53384548858547e-13
ENSG00000196805.7	-1.48885933277735	4.5011527407206	51.4672247859686	7.94903271245599e-13
ENSG00000124092.12	-1.48421814930009	4.56006319808177	73.2516097825187	1.36061462573313e-17
ENSG00000265118.5	-1.4836313999051	4.53535586857671	52.8261188028235	3.99778670574096e-13
ENSG00000180318.3	-1.48272925948294	4.68387206879331	91.4129219494625	1.53041484155547e-21
ENSG00000176381.5	-1.47927373171175	5.22125621712585	193.557190759378	1.75715582925062e-43
ENSG00000204866.8	-1.47358904088891	4.91673889992445	118.469264238682	2.15355244901219e-27
ENSG00000184258.6	-1.47218235841211	5.3816569811112	267.005221951029	4.85579669424598e-59
ENSG00000196420.7	-1.46978025918932	4.65636550770487	102.129136013938	5.99878751967333e-22
ENSG00000131097.6	-1.46953675222517	5.67283413142459	785.150212678079	1.4867583223385e-73
ENSG00000137673.8	-1.46719492305896	5.27504014800047	157.796703240899	7.61678597429016e-36
ENSG00000198574.5	-1.45850518517681	5.28959477986552	224.032999396237	5.87699042211867e-50
ENSG00000165702.12	-1.45834009671157	4.90823323675179	89.1945800444063	4.6361577932132e-21
ENSG00000106536.19	-1.45705649125681	5.10866262572723	168.017146220131	4.95105089931044e-38
ENSG00000154165.4	-1.45624924186043	4.88148045712188	74.6710139189415	6.67407792782125e-18
ENSG00000113430.9	-1.45462299961715	5.06603111039183	76.9347338721402	2.14439692045239e-18
ENSG00000132975.7	-1.45271819278326	5.30952019456179	189.526611082105	4.65534442027396e-37
ENSG00000138669.9	-1.45223123180098	5.67557491073227	451.77066925174	1.50971451724748e-68
ENSG00000036473.6	-1.45093019506886	4.93825756562353	122.020908555365	3.6934567174854e-28
ENSG00000176294.4	-1.45017657706637	4.01641358102533	95.8359912999181	2.30874449918295e-11
ENSG00000158901.11	-1.45005429907455	4.01281321540268	118.176598190401	1.8233946829948e-12
ENSG00000168333.13	-1.44977329114877	5.0638267615363	166.630109425091	9.80161510336657e-38
ENSG00000151789.9	-1.44914940930955	6.06629278968722	1712.82886282748	1.49986202049179e-115
ENSG00000167754.12	-1.44783576046193	5.31408828158034	115.8472159486	7.92135801256147e-27
ENSG00000086696.10	-1.44656743704249	5.14103611275445	125.982464934642	5.17543555097567e-29
ENSG00000102854.14	-1.44652575670065	5.42987586012917	214.044337911395	7.73392800723808e-48
ENSG00000240403.5	-1.44601872753579	4.51457130029845	89.7422671410902	3.52609175598029e-21
ENSG00000148704.12	-1.44563019232506	4.47395038301055	52.7949207957466	4.95933668893791e-12
ENSG00000144229.11	-1.44414998083215	5.50879223252975	578.858269096247	8.21958866168185e-85
ENSG00000126337.13	-1.44259676636389	4.4034769893348	74.2112477811108	8.40577994448519e-18
ENSG00000188828.11	-1.44043839614691	4.80914242389352	96.488535666433	5.80029939813429e-20
ENSG00000151838.11	-1.44030722596612	4.55942180511367	56.0406573961316	7.87558703857915e-14
ENSG00000282815.1	-1.43967927573501	4.3408014978791	68.016715380296	7.96057085119085e-16
ENSG00000221852.4	-1.43575580207767	4.4918361406877	65.7015966402094	6.04328936011138e-16
ENSG00000145283.7	-1.43333777615241	5.3932901556337	646.875476769488	1.48580811356858e-83
ENSG00000106511.5	-1.42493633079839	6.02882032915089	1314.70971266895	5.09605679869494e-130
ENSG00000166884.2	-1.42464752150589	4.05041523412223	78.7407815336897	2.25011753073203e-11
ENSG00000172901.19	-1.42279094196252	5.73062972896332	1321.44849860781	4.93323119378061e-120
ENSG00000011083.8	-1.42261759405577	5.25412318151162	157.984477096878	6.94315905504945e-36
ENSG00000124260.11	-1.42035662806334	4.14704736780123	65.3761154700801	2.18210581226986e-11
ENSG00000168427.8	-1.41251784803963	5.82824964819801	1221.43614444698	3.82555014570322e-92
ENSG00000167105.7	-1.40831812890095	5.25740465888414	188.827624708357	9.65423929826442e-34
ENSG00000183072.9	-1.40662365711214	4.79720409074955	94.9045209601292	2.67731201383519e-22
ENSG00000176797.3	-1.4060099249042	4.09642925661836	65.7529326626573	8.53501113237294e-11
ENSG00000171864.4	-1.40381613734294	4.83704391651524	102.746704507794	5.36324477919751e-24
ENSG00000153292.15	-1.40324911784309	5.06576487225521	77.2044366471366	1.8731807482019e-18
ENSG00000273003.1	-1.39959040129925	4.59355093638463	36.0246959532937	2.0355462757655e-09
ENSG00000167910.3	-1.3980793792251	4.80678956027464	243.367438920516	6.9078919399071e-47
ENSG00000187151.7	-1.39803705615315	5.35998609806235	453.895878448835	8.19370002610559e-76
ENSG00000154274.14	-1.39691722911264	5.64947733342307	758.717758473672	1.65878683788287e-72
ENSG00000115705.20	-1.39513590686561	5.95380724529243	1031.86734176797	9.58842992962052e-110
ENSG00000186150.4	-1.39218230295146	4.89202673908787	190.116847931171	1.26132921785962e-37
ENSG00000198354.5	-1.39199204448624	5.0441828258457	184.469931905465	5.52846862679527e-40
ENSG00000188176.11	-1.39152719660021	5.78188887964205	923.286861208767	2.81754993359617e-80
ENSG00000135917.13	-1.38981602793575	5.88241362468793	1272.27750718818	3.14399743846772e-137
ENSG00000258713.2	-1.38866645502271	4.30081071608477	107.680717638601	2.366505110122e-23
ENSG00000187492.8	-1.38730822059462	5.11753962087254	183.204067767596	2.8276218712599e-41
ENSG00000153930.10	-1.38490731532427	5.32955322158929	337.355133223798	2.3359060741258e-58
ENSG00000169894.17	-1.38434403234468	5.76728241720099	637.677338265795	5.77066563382977e-97
ENSG00000185053.12	-1.38417096250568	4.55618678241736	115.072712517913	6.88017532057644e-24
ENSG00000273331.1	-1.38360726600951	4.18708881062173	63.4266508710849	1.90029640064991e-15
ENSG00000117215.14	-1.38182028504017	4.59140674023106	66.1673034946647	4.78331679230956e-16
ENSG00000182950.2	-1.37947910216249	5.18900594450642	340.227892886708	1.11639590458251e-49
ENSG00000105509.10	-1.37268134324947	5.59586324784687	322.864285661593	9.1098331646677e-71
ENSG00000120332.15	-1.37206752792463	5.40273924211909	491.492086488678	4.33331370138785e-90
ENSG00000086991.12	-1.37032651236121	5.76328106116349	738.531494954582	5.7043400156557e-97
ENSG00000120160.10	-1.36686511459258	4.67581097491893	106.205569540296	1.61826932867813e-23
ENSG00000188886.3	-1.36298312557204	4.8010175322098	73.2593227661839	1.3553573572263e-17
ENSG00000174502.18	-1.36158388035482	5.5408037472211	163.299668501967	3.14199495453442e-34
ENSG00000180383.3	-1.36012717428509	5.02167067258751	331.882072739119	2.31323720109477e-54
ENSG00000139445.17	-1.35974165694106	4.81461173584025	125.036325431048	8.27422383560411e-29
ENSG00000167434.9	-1.35746703677417	6.0531272178673	1159.7633800668	2.65845898499062e-114
ENSG00000172772.3	-1.35715672202046	3.94407589237191	121.089716930168	1.4042887903464e-10
ENSG00000155890.3	-1.35397016577002	4.1994913919016	71.5136080238697	1.86430559204991e-14
ENSG00000197261.11	-1.35359603851719	5.79375566584827	692.903502772901	8.9399551292729e-93
ENSG00000187288.10	-1.3515389509656	5.74943815284798	774.233744056133	2.3697008330476e-153
ENSG00000184544.11	-1.35034224600728	4.79472580951544	63.5424408006604	1.79266830240677e-15
ENSG00000180537.12	-1.34828445782186	5.6526683264844	510.407640973056	7.90264907638914e-68
ENSG00000280148.1	-1.34780508841492	4.11964138147899	43.863011561185	3.75657962738692e-11
ENSG00000255641.1	-1.34479791740685	4.96906480996469	96.0418678257638	1.51779446155863e-22
ENSG00000198633.10	-1.34433215952841	5.09174149401464	183.75373772831	3.77305051920836e-32
ENSG00000198734.10	-1.34358179945764	5.78996237423276	726.338412805013	1.25771579230879e-75
ENSG00000205221.12	-1.34197127352945	6.07819369448745	922.558679231159	2.55224937117416e-114
ENSG00000181626.11	-1.34176904152844	4.41307518913795	35.4741588516981	2.69678422664975e-09
ENSG00000235711.4	-1.34011949352031	4.96842073681891	113.170369386113	2.99618224210896e-26
ENSG00000177243.3	-1.33804452308234	4.06169951056795	67.7167915450544	5.80196913169661e-10
ENSG00000128710.5	-1.33535488969907	5.17643404054908	289.696861595909	4.40892816948379e-60
ENSG00000119913.4	-1.33415806136445	4.34091178328732	65.0785369891577	6.97861391510686e-15
ENSG00000183644.13	-1.33271143727796	4.82341655749293	73.8842343478932	9.90478862287576e-18
ENSG00000180988.2	-1.33239026970121	4.28153378865489	53.282510063913	3.17357489095587e-13
ENSG00000221887.5	-1.33202515715143	5.22854769530301	199.428845623514	5.64137799168636e-32
ENSG00000267206.5	-1.33152123253938	5.74178154453474	709.406993456061	2.35697003195258e-82
ENSG00000254979.5	-1.33023273609274	5.50318053215514	379.465289608228	1.19980053697683e-75
ENSG00000159212.12	-1.3302007219492	6.02252664774834	841.499537154804	1.30722025496413e-98
ENSG00000073737.16	-1.32949169071405	5.69210797076347	403.286262326821	3.59554002636022e-79
ENSG00000251380.3	-1.32852799974965	4.53138549161658	50.7021947876426	1.17076780000175e-12
ENSG00000130383.7	-1.32725691999836	4.1229619622363	44.2046572180047	7.70697635390814e-10
ENSG00000185860.13	-1.32700249559555	4.85680590475698	61.7635146492717	4.39148990811254e-15
ENSG00000132464.11	-1.324978168573	5.01852456324856	119.800711006823	1.26274802745046e-27
ENSG00000165694.9	-1.32179087454272	4.58033446569578	60.3574339311555	8.92019133058657e-15
ENSG00000187123.14	-1.32076311354937	5.72630631803182	441.825456186889	1.27700294207119e-56
ENSG00000172927.7	-1.3202406933346	5.49640164569317	311.165221801937	2.56010592521427e-68
ENSG00000164123.6	-1.31935478664596	4.49861534922778	73.5693504060963	1.16004695741011e-17
ENSG00000243509.4	-1.31918315033273	5.92396959380192	271.736565875918	4.89256610883856e-60
ENSG00000126895.13	-1.31906062447256	5.66312055808054	773.466083931064	9.96564347474045e-91
ENSG00000111046.3	-1.31755341012776	4.89362396476613	107.976187658599	3.9679882508833e-25
ENSG00000130433.7	-1.31644991235779	4.88536525646654	50.3045482085099	1.43185632983332e-12
ENSG00000139155.8	-1.3153601698645	5.5198778265414	539.370093810449	4.25938434008663e-59
ENSG00000181092.9	-1.31530940055755	5.77166783876732	611.261343512159	5.499168010114e-130
ENSG00000172236.16	-1.3149928143651	6.10330097320948	1073.95565376014	7.24377484342036e-115
ENSG00000243543.8	-1.3148890052636	4.23888571734199	53.2496080999846	6.97964817394366e-10
ENSG00000248405.9	-1.31479913436828	5.17531324907809	131.863821097211	2.8055412932029e-30
ENSG00000120949.14	-1.31452985105148	5.6859283733262	518.844717057628	1.58870077360967e-88
ENSG00000244355.7	-1.31376131556674	4.44669129780919	37.7462900656517	8.45280787483848e-10
ENSG00000169704.4	-1.31330890657645	4.66488060587967	77.0143741049035	2.06045777957662e-18
ENSG00000205809.9	-1.31326683774236	4.977728021166	93.1599286228235	6.39608506579119e-22
ENSG00000158481.12	-1.31316045878071	5.27901964130541	202.702981388407	1.98792081217675e-45
ENSG00000111713.2	-1.31207265225098	5.27215089876395	439.936954222894	1.13899794422403e-67
ENSG00000215115.6	-1.31189875572351	4.30743573425849	76.9762043158087	9.79000665628491e-15
ENSG00000133328.3	-1.31161086917473	4.92845651219771	103.729884206355	3.28641231497457e-24
ENSG00000152977.9	-1.30786124163483	5.54577206920703	231.22878195091	1.75531400564865e-51
ENSG00000173080.5	-1.30654123653281	4.42765578814427	55.3578466763528	1.1118753730691e-13
ENSG00000152592.13	-1.30650404019425	4.36422477471879	56.9323552803349	5.02059770953011e-14
ENSG00000197769.5	-1.30516507949786	5.44606244761654	397.718270283229	2.077328991508e-77
ENSG00000135447.16	-1.30367134453833	6.25110665648093	1981.65693821941	8.16626734033866e-134
ENSG00000188778.4	-1.30297958611774	4.85397769671914	111.806775987172	5.90207351101265e-26
ENSG00000043591.5	-1.29934646678045	5.7235753515389	568.249492485016	3.48469991919957e-73
ENSG00000255501.1	-1.29818809303326	4.47349302779954	35.9807929383688	2.08180751471201e-09
ENSG00000197253.13	-1.29747377490907	6.10533650468775	937.097562547156	5.6778879478627e-111
ENSG00000101892.11	-1.29677518614846	4.55215913141301	45.7566146698942	1.43578921871205e-11
ENSG00000204531.15	-1.29556481807992	5.68542380598323	811.745071329386	3.54171112683191e-57
ENSG00000100739.10	-1.29507527666093	5.47349187012454	296.925814664549	6.338571423173e-59
ENSG00000165583.13	-1.29203123976692	4.06199797090622	62.1182699198053	7.61315749324018e-10
ENSG00000204475.9	-1.29185130680872	5.02144184862828	135.28516688132	5.15483623066225e-31
ENSG00000204941.13	-1.29036971972867	4.48154448883116	53.1189184172041	3.44723975619137e-13
ENSG00000130768.14	-1.2901988290288	5.49343464895787	212.254458924313	3.91361749433255e-44
ENSG00000091181.19	-1.28792674743365	5.14027811278002	140.325812020631	4.25580210351667e-32
ENSG00000183729.3	-1.28786999561595	4.40469563662886	37.7879204345016	8.27538921015652e-10
ENSG00000109158.10	-1.28604080235449	5.36410984774728	112.488607841592	4.20502594511879e-26
ENSG00000105889.14	-1.28576747600189	5.3707919467067	334.578439382278	9.63780173148117e-49
ENSG00000165323.15	-1.28526223055667	5.87399229312191	524.822394884587	5.96710112204982e-67
ENSG00000279068.1	-1.28457269293768	4.46626466227596	70.0715074293193	6.7187758376222e-17
ENSG00000253117.4	-1.28425719992962	4.1086164387581	56.3907976358882	1.89366656790849e-09
ENSG00000175946.8	-1.28400806960392	5.3173426815725	139.661690187255	1.29435748386474e-31
ENSG00000165084.15	-1.28156182642018	5.47413595179586	298.000505181445	2.02294641102827e-50
ENSG00000172554.11	-1.28127565619438	5.53203231155732	675.06844744519	3.03803898559593e-68
ENSG00000280893.1	-1.28003830058647	4.51683935380166	29.1445293420702	6.91537426981786e-08
ENSG00000172689.1	-1.27809525399729	4.13307879365422	52.2700529880993	4.20856450165015e-10
ENSG00000204165.5	-1.27699920217389	5.01136808226435	157.62968974111	8.27068134646049e-36
ENSG00000126583.10	-1.27655931795778	5.3039086176723	128.438078445999	1.54477990532837e-23
ENSG00000168757.12	-1.27496182272406	4.16540529456884	45.5666895229971	1.06902017307461e-09
ENSG00000138653.9	-1.27404678728832	4.38917197186557	34.7102229234127	3.98526955539107e-09
ENSG00000168634.4	-1.27199548561908	4.29464423742621	52.7220379232958	1.56672300207007e-12
ENSG00000107807.12	-1.27161670766366	4.52115958080139	52.8312422001049	3.98701755726934e-13
ENSG00000102245.7	-1.26992296390971	5.1186489155853	246.625009078233	3.01193521358728e-46
ENSG00000197826.11	-1.26734918722288	4.70387036898985	52.2221170318483	5.42557445110592e-13
ENSG00000137473.17	-1.26695845727167	4.70459474908663	65.5661249094575	6.47274293552392e-16
ENSG00000150045.11	-1.26397870293217	5.32214960860349	373.509362959609	2.59684512652873e-48
ENSG00000159261.10	-1.26345503843318	4.7602285804031	83.3518263281509	8.61447683073604e-20
ENSG00000156096.12	-1.26288373760164	4.61877547191164	78.1935333872886	1.14090833662409e-18
ENSG00000118113.11	-1.26034997769085	5.0718272304422	122.005700630286	3.72143704753166e-28
ENSG00000129354.11	-1.25731816850116	5.61605816987836	127.261543319073	2.74482798788315e-29
ENSG00000214814.6	-1.25587657581519	4.8179768316026	39.3894004429617	3.65682338421603e-10
ENSG00000188517.14	-1.25424494474298	5.75398004247047	933.038809238688	5.31541480468838e-93
ENSG00000163421.8	-1.25346225914973	5.32198924308679	224.165728349211	9.56164734606417e-46
ENSG00000177294.6	-1.25322152384176	5.1341686010482	270.045887651886	1.50267607663172e-46
ENSG00000198326.9	-1.25213084182057	4.20531770727632	70.7150028187195	2.39860956808273e-14
ENSG00000142319.17	-1.25186209809343	5.10486757709726	149.453763963072	4.6752674885535e-34
ENSG00000164821.4	-1.25176362305807	4.65675247160287	60.2094289103165	9.61122972801794e-15
ENSG00000125533.5	-1.25083427033472	4.00387070806845	73.9185061097783	4.20860372961048e-09
ENSG00000180532.10	-1.25069196319899	4.91819420254536	136.280921059923	3.14884135523343e-31
ENSG00000215113.6	-1.24899213818112	4.27568191632785	64.8209159133116	2.38723335675184e-13
ENSG00000124575.6	-1.24857806966105	4.77422665802111	66.4004933714326	4.2538653998393e-16
ENSG00000047936.10	-1.24817713867006	4.84245859982643	35.2849716914736	2.97057135485087e-09
ENSG00000156194.17	-1.24127308313167	4.97024901446367	163.972615317625	8.32208067403554e-29
ENSG00000156886.11	-1.2410567638759	4.96459546150157	142.713249304769	1.30694275275524e-32
ENSG00000130173.13	-1.2384556134276	5.14893069827913	325.618583990484	4.28992182395503e-69
ENSG00000156466.9	-1.23762709613289	5.49922513378153	298.226029344509	2.10186294915574e-57
ENSG00000171133.2	-1.23762631440412	4.33363055112728	45.1153972218441	2.42700808673586e-11
ENSG00000104044.15	-1.23712840479792	5.58200037125548	220.05503898279	3.68248954877918e-41
ENSG00000161850.2	-1.23472640085984	4.22952304643566	34.1746423318369	5.24125302884646e-09
ENSG00000141738.13	-1.23444923323807	5.85867026971515	276.728900379363	3.14215995296768e-55
ENSG00000221818.8	-1.23407961586679	5.96515430357653	776.42047882851	8.41325748185807e-107
ENSG00000134548.9	-1.2337672782905	5.73584302937264	578.780760225209	6.39622845658208e-72
ENSG00000180044.4	-1.23320995888742	5.52313575892051	370.906956591611	1.13228367103179e-53
